month,open,high,low,last,change,settle,volume,openInterest
DEC 19,-,1513.9,-,1513.9,+4.5,1513.8,97,93
JAN 20,1512.0,1515.9,1508.8,1511.0,+3.6,1514.3,839,"2,466"
FEB 20,1516.5,1519.9,1512.1,1515.6,+3.7,1518.1,"205,996","536,493"
APR 20,1521.9,1525.6,1518.0,1521.4,+3.8,1524.1,"11,058","109,449"
JUN 20,1526.5,1530.6,1523.8,1527.1,+4.0,1529.7,"1,094","63,195"
AUG 20,1534.1,1535.8,1531.1,1532.4,+4.0,1535.0,891,"19,832"
OCT 20,1536.1,1536.1,1535.6,1535.6,+4.1,1539.9,42,"7,831"
DEC 20,1540.7,1545.0,1540.0,1541.4,+4.1,1544.4,290,"12,809"
FEB 21,-,1544.9,-,1544.9,+4.1,1548.9,11,752
APR 21,-,-,-,-,+4.1,1553.2,0,37
JUN 21,1557.4,1557.4,1557.4,1557.4,+4.1,1557.0,4,"1,718"
AUG 21,-,-,-,-,+4.1,1561.2,0,1
OCT 21,-,-,-,-,+4.1,1565.1,0,0
DEC 21,1568.8,1569.0,1568.8,1569.0,+4.1,1569.1,2,830
JUN 22,-,-,-,-,+4.1,1578.0,0,4
DEC 22,-,-,-,-,+4.1,1586.9,0,49
JUN 23,-,-,-,-,+4.1,1596.3,0,5
DEC 23,-,-,-,-,+4.1,1605.6,0,2
JUN 24,-,-,-,-,+4.1,1615.1,0,1
DEC 24,-,-,-,-,+4.1,1624.2,0,3
JUN 25,-,-,-,-,+4.1,1633.0,0,1
Total,,,,,,,"220,324","755,571"
2,0,1,9,1,2,2,7
