month,open,high,low,last,change,settle,volume,openInterest
DEC 19,1462.8,1464.4,1453.3,1461.1,-3.3,1462.3,"2,172","8,478"
JAN 20,1467.3,1468.5,1457.4,1465.7,-3.6,1466.4,"1,403","4,094"
FEB 20,1470.3,1471.7,1459.8,1468.2,-3.5,1469.2,"317,316","500,450"
APR 20,1474.1,1477.1,1465.8,1473.4,-3.5,1474.6,"10,813","77,608"
JUN 20,1478.2,1481.8,1470.3,1478.5,-3.8,1479.4,"9,946","56,256"
AUG 20,1480.0,1486.0,1479.8,1483.8,-3.8,1484.2,820,"8,344"
OCT 20,1486.8,1490.4,1482.9,1490.2,-3.7,1488.8,495,"6,717"
DEC 20,1494.0,1495.3,1485.0,1491.8,-3.5,1493.1,171,"9,809"
FEB 21,1493.8,1493.8,1493.8,1493.8,-3.4,1497.4,29,498
APR 21,-,-,-,-,-3.4,1500.6,0,31
JUN 21,-,-,-,-,-3.4,1503.2,0,"1,646"
AUG 21,-,-,-,-,-3.4,1507.3,0,1
OCT 21,-,-,-,-,-3.4,1511.2,0,0
DEC 21,-,-,-,-,-3.4,1515.4,0,827
JUN 22,-,-,-,-,-3.4,1524.3,0,4
DEC 22,-,-,-,-,-3.4,1533.2,0,47
JUN 23,-,-,-,-,-3.4,1542.6,0,5
DEC 23,-,-,-,-,-3.4,1551.9,0,2
JUN 24,-,-,-,-,-3.4,1561.4,0,1
DEC 24,-,-,-,-,-3.4,1570.5,0,3
JUN 25,-,-,-,-,-3.4,1579.3,0,1
Total,,,,,,,"343,165","674,822"
2,0,1,9,1,2,0,2
