month,open,high,low,last,change,settle,volume,openInterest
APR 20,1669.7,1677.0,1662.5,1662.5,+.6,1665.4,747,"1,769"
MAY 20,1669.8,1685.0,1660.8,1669.2,+1.5,1674.1,"1,288","2,409"
JUN 20,1678.7,1695.8,1670.7,1679.4,+.6,1684.3,"126,014","348,998"
AUG 20,1679.0,1694.6,1671.2,1678.3,+1.0,1683.8,"4,823","59,251"
OCT 20,1679.7,1692.0,1678.5,1684.1,+.6,1684.1,569,"12,556"
DEC 20,1680.1,1694.0,1673.9,1678.9,+.4,1684.1,"3,359","40,545"
FEB 21,1677.6,1691.8,1677.6,1685.0,+.8,1683.6,379,"7,753"
APR 21,1690.1,1690.1,1690.1,1690.1,+.6,1683.8,19,"2,352"
JUN 21,1680.0,1680.0,1680.0,1680.0,+.6,1684.3,4,"2,597"
AUG 21,-,-,-,-,+.4,1685.8,0,94
OCT 21,-,-,-,-,-.1,1687.4,0,11
DEC 21,1680.0,1683.6,1680.0,1681.0,-.1,1687.9,4,"1,636"
FEB 22,-,-,-,-,-.1,1689.3,0,0
JUN 22,-,-,-,-,-.1,1696.8,0,18
DEC 22,-,-,-,-,-.1,1705.7,0,46
JUN 23,-,-,-,-,-.1,1715.1,0,5
DEC 23,-,-,-,-,-.1,1724.4,0,2
JUN 24,-,-,-,-,-.1,1733.9,0,2
DEC 24,-,-,-,-,-.1,1743.0,0,6
JUN 25,-,-,-,-,-.1,1751.8,0,0
DEC 25,-,-,-,-,-.1,1760.9,0,0
Total,,,,,,,"137,206","480,050"
2,0,2,0,0,4,0,8
