month,open,high,low,last,change,settle,volume,openInterest
DEC 19,1475.1,1484.6,1463.7,1468.5,-2.7,1466.7,955,728
JAN 20,1476.5,1488.9,1465.8,1471.3,-2.9,1469.8,"1,149","5,237"
FEB 20,1479.2,1491.6,1468.2,1474.1,-2.7,1472.3,"410,726","501,128"
APR 20,1484.2,1496.7,1474.2,1479.0,-2.7,1477.9,"5,205","92,174"
JUN 20,1490.7,1502.2,1479.9,1484.8,-2.7,1483.1,"4,296","63,367"
AUG 20,1494.2,1506.9,1485.1,1489.6,-2.7,1488.4,"2,411","17,679"
OCT 20,1489.7,1489.7,1489.7,1489.7,-2.7,1493.0,56,"6,935"
DEC 20,1511.2,1514.0,1494.1,1499.5,-2.6,1497.5,173,"10,409"
FEB 21,1518.2,1518.2,1517.8,1517.8,-2.6,1501.9,2,565
APR 21,-,-,-,-,-2.5,1505.8,0,31
JUN 21,-,-,-,-,-2.3,1509.4,0,"1,718"
AUG 21,-,-,-,-,-2.2,1513.6,0,1
OCT 21,-,-,-,-,-2.2,1517.5,0,0
DEC 21,-,-,-,-,-2.2,1521.5,0,830
JUN 22,-,-,-,-,-2.2,1530.4,0,4
DEC 22,1542.0,1542.0,1542.0,1542.0,-2.2,1539.3,1,48
JUN 23,-,-,-,-,-2.2,1548.7,0,5
DEC 23,-,-,-,-,-2.2,1558.0,0,2
JUN 24,-,-,-,-,-2.2,1567.5,0,1
DEC 24,-,-,-,-,-2.2,1576.6,0,3
JUN 25,-,-,-,-,-2.2,1585.4,0,1
Total,,,,,,,"424,974","700,866"
2,0,1,9,1,2,1,2
