month,open,high,low,last,change,settle,volume,openInterest
DEC 19,1460.7,1467.2,1460.7,1463.4,+3.3,1462.6,367,"1,407"
JAN 20,1463.9,1470.7,1462.3,1466.7,+3.1,1465.9,638,"5,200"
FEB 20,1466.3,1473.7,1464.2,1468.7,+3.2,1468.1,"229,323","497,085"
APR 20,1471.6,1478.9,1469.7,1474.3,+3.2,1473.7,"8,435","88,275"
JUN 20,1475.6,1483.7,1475.1,1479.5,+3.2,1478.8,"5,206","64,407"
AUG 20,1481.4,1488.6,1481.2,1485.0,+3.3,1484.1,"2,725","14,223"
OCT 20,1490.2,1490.2,1490.1,1490.1,+3.4,1488.8,121,"6,771"
DEC 20,1490.6,1496.5,1489.7,1493.9,+3.4,1493.2,138,"10,414"
FEB 21,-,-,-,-,+3.3,1497.6,0,561
APR 21,-,-,-,-,+3.3,1501.4,0,31
JUN 21,-,-,-,-,+3.3,1504.8,0,"1,718"
AUG 21,-,-,-,-,+3.3,1508.9,0,1
OCT 21,-,-,-,-,+3.3,1512.8,0,0
DEC 21,1514.0,1514.0,1514.0,1514.0,+3.3,1516.8,1,833
JUN 22,-,-,-,-,+3.3,1525.7,0,4
DEC 22,-,1542.0,-,1542.0,+3.3,1534.6,0,47
JUN 23,-,-,-,-,+3.3,1544.0,0,5
DEC 23,-,-,-,-,+3.3,1553.3,0,2
JUN 24,-,-,-,-,+3.3,1562.8,0,1
DEC 24,-,-,-,-,+3.3,1571.9,0,3
JUN 25,-,-,-,-,+3.3,1580.7,0,1
Total,,,,,,,"246,954","690,989"
2,0,1,9,1,2,1,0
