month,open,high,low,last,change,settle,volume,openInterest
APR 20,1695.7,1724.4,1658.0,1658.0,-12.2,1664.8,"1,144","1,752"
MAY 20,1694.8,1731.8,1662.0,1670.0,-11.4,1672.6,"2,135","2,151"
JUN 20,1707.1,1742.6,1672.0,1679.6,-10.2,1683.7,"205,575","357,112"
AUG 20,1705.0,1739.7,1672.9,1678.9,-9.4,1682.8,"7,492","58,852"
OCT 20,1704.0,1733.2,1674.6,1674.6,-9.6,1683.5,"1,055","12,338"
DEC 20,1713.1,1740.8,1674.3,1681.2,-9.4,1683.7,"7,193","41,138"
FEB 21,1715.0,1715.0,1675.7,1677.3,-10.5,1682.8,"2,114","9,601"
APR 21,1688.8,1688.8,1688.8,1688.8,-10.5,1683.2,74,"2,343"
JUN 21,1690.7,1690.9,1675.0,1675.0,-10.6,1683.7,110,"2,595"
AUG 21,-,-,-,-,-10.6,1685.4,20,74
OCT 21,-,-,-,-,-10.6,1687.5,0,11
DEC 21,-,1726.0,1679.2,1682.0,-10.6,1688.0,57,"1,650"
FEB 22,-,-,-,-,-10.6,1689.4,0,0
JUN 22,-,-,-,-,-10.6,1696.9,0,18
DEC 22,-,-,-,-,-10.6,1705.8,0,46
JUN 23,-,-,-,-,-10.6,1715.2,0,5
DEC 23,-,-,-,-,-10.6,1724.5,0,2
JUN 24,-,-,-,-,-10.6,1734.0,0,2
DEC 24,-,-,-,-,-10.6,1743.1,0,6
JUN 25,-,-,-,-,-10.6,1751.9,0,0
DEC 25,-,-,-,-,-10.6,1761.0,0,0
Total,,,,,,,"226,969","489,696"
2,0,2,0,0,4,0,7
