month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1574.9,1589.8,1513.8,1517.8,-73.6,1515.7,89,124
APR 20,1582.7,1597.9,1504.0,1528.9,-73.6,1516.7,"526,065","288,687"
MAY 20,1576.9,1597.6,1511.4,1531.6,-73.9,1518.2,864,609
JUN 20,1581.0,1600.4,1507.0,1531.6,-73.7,1519.5,"73,059","195,317"
AUG 20,1578.9,1599.9,1510.3,1534.7,-73.7,1521.8,"4,086","44,695"
OCT 20,1580.6,1600.2,1516.7,1520.7,-73.9,1523.4,365,"12,197"
DEC 20,1592.6,1604.2,1514.3,1537.4,-73.9,1524.9,"2,243","36,359"
FEB 21,1586.3,1600.4,1521.9,1526.1,-74.0,1526.7,379,"11,870"
APR 21,1591.0,1591.0,1529.3,1529.3,-74.1,1528.2,97,"2,142"
JUN 21,1531.0,1531.0,1531.0,1531.0,-74.1,1529.8,60,"2,580"
AUG 21,-,-,-,-,-74.3,1532.2,0,49
OCT 21,-,-,-,-,-74.6,1534.7,0,6
DEC 21,1597.8,1603.4,1524.5,1538.8,-74.9,1535.5,12,"1,632"
JUN 22,-,-,-,-,-74.9,1544.4,0,8
DEC 22,1590.0,1590.0,1545.0,1545.0,-74.9,1553.3,15,51
JUN 23,-,-,-,-,-74.9,1562.7,0,5
DEC 23,-,-,-,-,-74.9,1572.0,0,2
JUN 24,-,-,-,-,-74.9,1581.5,0,1
DEC 24,-,-,-,-,-74.9,1590.6,0,6
JUN 25,-,-,-,-,-74.9,1599.4,0,0
DEC 25,-,-,-,-,-74.9,1608.5,0,0
Total,,,,,,,"607,334","596,340"
2,0,2,0,0,3,1,3
