month,open,high,low,last,change,settle,volume,openInterest
JAN 20,1556.3,1570.3,1556.3,1570.2,+6.5,1571.1,43,21
FEB 20,1562.9,1575.5,1555.8,1571.3,+6.5,1571.9,"427,811","289,014"
MAR 20,1566.0,1578.5,1559.5,1574.0,+6.4,1575.2,"1,970","1,580"
APR 20,1568.4,1581.6,1562.1,1577.6,+6.6,1578.2,"124,973","367,125"
JUN 20,1574.0,1587.2,1568.2,1583.0,+6.6,1583.9,"9,739","79,312"
AUG 20,1577.0,1591.8,1574.2,1587.2,+6.8,1589.3,"1,022","23,579"
OCT 20,1582.0,1595.9,1582.0,1595.8,+6.8,1594.3,516,"7,668"
DEC 20,1589.1,1601.4,1583.1,1597.1,+6.9,1599.0,"2,623","21,906"
FEB 21,1590.8,1604.5,1590.4,1602.8,+7.0,1603.6,553,"5,313"
APR 21,1595.0,1609.5,1595.0,1608.5,+7.1,1607.5,47,595
JUN 21,1614.0,1614.0,1614.0,1614.0,+7.1,1611.2,2,"1,822"
AUG 21,-,-,-,-,+7.1,1615.4,0,3
OCT 21,-,-,-,-,+7.1,1619.3,0,0
DEC 21,1620.0,1624.8,1620.0,1624.8,+7.1,1623.3,5,820
JUN 22,-,-,-,-,+7.1,1632.2,0,4
DEC 22,-,-,-,-,+7.1,1641.1,0,48
JUN 23,-,-,-,-,+7.1,1650.5,0,5
DEC 23,-,-,-,-,+7.1,1659.8,0,2
JUN 24,-,-,-,-,+7.1,1669.3,0,1
DEC 24,-,-,-,-,+7.1,1678.4,0,3
JUN 25,-,-,-,-,+7.1,1687.2,0,1
DEC 25,-,-,-,-,+7.1,1696.3,0,0
Total,,,,,,,"569,304","798,822"
2,0,2,0,0,1,2,4
