month,open,high,low,last,change,settle,volume,openInterest
JAN 20,1584.3,1584.5,1578.2,1578.2,+5.7,1576.8,22,17
FEB 20,1580.5,1588.4,1575.3,1581.1,+5.5,1577.4,"387,637","233,616"
MAR 20,1580.9,1591.5,1579.0,1584.5,+5.4,1580.6,"2,936","1,752"
APR 20,1586.1,1594.7,1581.6,1587.4,+5.5,1583.7,"135,356","407,656"
JUN 20,1592.5,1599.7,1587.5,1593.6,+5.6,1589.5,"8,813","81,367"
AUG 20,1598.9,1604.8,1594.3,1597.5,+5.6,1594.9,"1,308","23,784"
OCT 20,1604.0,1607.5,1599.5,1602.5,+5.6,1599.9,382,"7,818"
DEC 20,1610.0,1612.8,1602.8,1608.6,+5.6,1604.6,"1,743","22,261"
FEB 21,1615.0,1617.0,1608.7,1611.7,+5.4,1609.0,383,"5,487"
APR 21,1616.8,1617.8,1616.8,1617.8,+5.4,1612.9,4,599
JUN 21,1621.6,1621.6,1620.5,1620.5,+5.4,1616.6,16,"1,824"
AUG 21,-,-,-,-,+5.4,1620.8,0,3
OCT 21,-,-,-,-,+5.4,1624.7,0,0
DEC 21,1629.5,1631.1,1628.9,1629.0,+5.4,1628.7,5,817
JUN 22,-,-,-,-,+5.4,1637.6,0,4
DEC 22,-,1649.5,-,1649.5,+5.4,1646.5,0,48
JUN 23,-,-,-,-,+5.4,1655.9,0,5
DEC 23,-,-,-,-,+5.4,1665.2,0,2
JUN 24,-,-,-,-,+5.4,1674.7,0,1
DEC 24,-,-,-,-,+5.4,1683.8,0,3
JUN 25,-,-,-,-,+5.4,1692.6,0,1
DEC 25,-,-,-,-,+5.4,1701.7,0,0
Total,,,,,,,"538,605","787,065"
2,0,2,0,0,1,2,7
