month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1569.3,1575.4,1568.6,1573.7,+6.1,1574.7,128,"1,729"
MAR 20,1573.0,1577.3,1569.1,1572.7,+6.0,1576.6,460,"2,997"
APR 20,1575.8,1580.5,1571.5,1575.5,+6.1,1579.5,"192,874","479,129"
JUN 20,1581.6,1586.3,1577.6,1581.5,+6.2,1585.4,"5,028","88,002"
AUG 20,1585.7,1591.6,1583.9,1588.3,+6.0,1590.7,"1,863","32,011"
OCT 20,1590.1,1595.8,1588.0,1595.5,+5.9,1595.8,717,"9,587"
DEC 20,1599.5,1601.5,1594.2,1598.3,+5.7,1600.7,"1,656","31,635"
FEB 21,1601.2,1605.8,1601.2,1604.3,+5.4,1605.4,824,"5,979"
APR 21,1606.7,1606.7,1606.7,1606.7,+5.4,1609.9,1,687
JUN 21,-,1610.8,-,1610.8,+5.4,1614.0,18,"2,003"
AUG 21,-,-,-,-,+5.4,1618.2,0,3
OCT 21,-,-,-,-,+5.4,1622.1,0,0
DEC 21,-,1621.0,-,1621.0,+5.4,1626.1,0,808
JUN 22,-,-,-,-,+5.4,1635.0,0,4
DEC 22,-,-,-,-,+5.4,1643.9,0,51
JUN 23,-,-,-,-,+5.4,1653.3,0,5
DEC 23,-,-,-,-,+5.4,1662.6,0,2
JUN 24,-,-,-,-,+5.4,1672.1,0,1
DEC 24,-,-,-,-,+5.4,1681.2,0,3
JUN 25,-,-,-,-,+5.4,1690.0,0,1
DEC 25,-,-,-,-,+5.4,1699.1,0,0
Total,,,,,,,"203,569","654,637"
2,0,2,0,0,2,1,0
