month,open,high,low,last,change,settle,volume,openInterest
SEP 19,1522.9,1547.3,1521.0,1547.3,+26.8,1545.9,139,286
OCT 19,1526.0,1552.5,1521.7,1550.0,+26.6,1549.6,"8,480","44,985"
NOV 19,1531.9,1532.9,1525.3,1532.9,+26.6,1552.8,4,0
DEC 19,1535.2,1558.9,1528.0,1556.3,+26.5,1555.9,"555,582","452,889"
FEB 20,1542.6,1565.0,1534.4,1564.0,+26.5,1562.2,"9,638","50,417"
APR 20,1549.0,1570.0,1542.7,1568.0,+26.5,1567.5,"1,162","28,984"
JUN 20,1556.0,1574.2,1547.8,1571.0,+26.4,1571.9,"2,059","22,628"
AUG 20,1554.5,1577.4,1554.5,1577.4,+26.3,1576.0,72,"3,668"
OCT 20,1578.5,1578.5,1578.5,1578.5,+26.1,1579.7,56,377
DEC 20,1562.8,1583.9,1561.2,1582.0,+26.0,1583.2,235,"3,861"
FEB 21,-,-,-,-,+26.0,1586.4,0,29
APR 21,-,-,-,-,+26.0,1589.1,0,0
JUN 21,-,-,-,-,+26.0,1591.7,9,811
DEC 21,-,-,-,-,+26.0,1600.2,9,475
JUN 22,-,-,-,-,+26.0,1607.4,0,6
DEC 22,-,-,-,-,+26.0,1614.9,0,44
JUN 23,-,-,-,-,+26.0,1622.0,0,5
DEC 23,-,-,-,-,+26.0,1629.9,0,2
JUN 24,-,-,-,-,+26.0,1637.9,0,1
DEC 24,-,-,-,-,+26.0,1646.0,0,3
JUN 25,-,-,-,-,+26.0,1657.1,0,1
Total,,,,,,,"577,445","609,472"
2,0,1,9,0,9,0,3
