month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1660.5,1660.5,1660.5,1660.5,+17.8,1650.1,3,390
APR 20,1642.5,1672.5,1611.0,1639.5,+17.8,1651.2,"216,899","107,953"
MAY 20,1638.8,1674.5,1613.6,1643.9,+19.4,1656.0,"1,578","1,399"
JUN 20,1642.2,1677.2,1612.0,1651.7,+26.0,1660.3,"146,239","314,527"
AUG 20,1637.3,1675.5,1611.4,1651.0,+27.8,1660.5,"18,317","52,334"
OCT 20,1627.3,1669.0,1619.0,1653.5,+28.0,1661.4,"7,152","10,572"
DEC 20,1639.6,1678.0,1615.0,1655.0,+28.7,1662.0,"7,613","37,596"
FEB 21,1633.3,1671.1,1633.3,1658.0,+29.3,1663.5,456,"11,087"
APR 21,1674.3,1674.3,1659.4,1666.2,+29.3,1665.0,11,"2,235"
JUN 21,1641.6,1656.1,1641.6,1656.1,+29.3,1666.4,11,"2,514"
AUG 21,-,-,-,-,+29.3,1668.3,0,70
OCT 21,-,-,-,-,+29.3,1670.4,0,11
DEC 21,1636.0,1671.0,1636.0,1669.0,+29.3,1670.9,110,"1,696"
JUN 22,-,-,-,-,+29.3,1679.8,1,18
DEC 22,1656.6,1656.6,1656.6,1656.6,+29.3,1688.7,1,46
JUN 23,-,-,-,-,+29.3,1698.1,0,5
DEC 23,-,-,-,-,+29.3,1707.4,0,2
JUN 24,-,-,-,-,+29.3,1716.9,0,1
DEC 24,-,-,-,-,+29.3,1726.0,0,6
JUN 25,-,-,-,-,+29.3,1734.8,0,0
DEC 25,-,-,-,-,+29.3,1743.9,0,0
Total,,,,,,,"398,391","542,462"
2,0,2,0,0,3,2,6
