month,open,high,low,last,change,settle,volume,openInterest
JAN 20,1554.1,1558.0,1553.6,1558.0,+9.8,1558.8,108,87
FEB 20,1553.0,1561.4,1549.3,1557.3,+9.8,1560.3,"265,957","390,823"
MAR 20,1555.7,1564.5,1555.7,1559.8,+9.9,1563.6,470,"1,143"
APR 20,1558.3,1567.5,1555.5,1563.4,+10.0,1566.5,"38,645","271,312"
JUN 20,1564.8,1572.9,1561.4,1568.7,+10.1,1572.3,"8,244","72,786"
AUG 20,1568.6,1578.2,1568.6,1575.6,+10.1,1577.5,"1,251","22,557"
OCT 20,1577.5,1579.2,1576.0,1579.2,+10.2,1582.5,190,"7,524"
DEC 20,1578.6,1588.0,1577.1,1585.5,+10.3,1587.2,"1,542","19,455"
FEB 21,1589.0,1589.0,1588.3,1588.3,+10.4,1591.7,58,"4,618"
APR 21,-,-,-,-,+10.4,1595.5,0,556
JUN 21,-,-,-,-,+10.4,1599.2,0,"1,848"
AUG 21,-,-,-,-,+10.4,1603.4,0,1
OCT 21,-,-,-,-,+10.4,1607.3,0,0
DEC 21,-,-,-,-,+10.4,1611.3,0,811
JUN 22,-,-,-,-,+10.4,1620.2,0,4
DEC 22,-,-,-,-,+10.4,1629.1,0,48
JUN 23,-,-,-,-,+10.4,1638.5,0,5
DEC 23,-,-,-,-,+10.4,1647.8,0,2
JUN 24,-,-,-,-,+10.4,1657.3,0,1
DEC 24,-,-,-,-,+10.4,1666.4,0,3
JUN 25,-,-,-,-,+10.4,1675.2,0,1
DEC 25,-,-,-,-,+10.4,1684.3,0,0
Total,,,,,,,"316,465","793,585"
2,0,2,0,0,1,1,7
