month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1637.0,1647.5,1566.4,1575.0,-52.1,1589.3,256,112
APR 20,1633.1,1651.0,1560.4,1575.9,-52.0,1590.3,"566,053","334,512"
MAY 20,1643.0,1650.0,1563.4,1571.2,-52.0,1592.1,834,605
JUN 20,1638.7,1654.0,1563.4,1579.8,-52.2,1593.2,"91,173","178,934"
AUG 20,1640.9,1655.1,1569.6,1576.8,-52.3,1595.5,"16,370","48,226"
OCT 20,1645.1,1650.3,1570.0,1581.5,-52.1,1597.3,"1,111","12,168"
DEC 20,1648.6,1655.2,1568.7,1576.6,-52.0,1598.8,"2,969","36,657"
FEB 21,1647.2,1647.3,1578.0,1600.3,-51.8,1600.7,845,"11,904"
APR 21,1654.3,1654.3,1581.5,1581.5,-51.8,1602.3,9,"2,142"
JUN 21,1619.6,1619.6,1581.2,1581.2,-51.8,1603.9,35,"2,579"
AUG 21,-,-,-,-,-51.8,1606.5,0,49
OCT 21,-,-,-,-,-51.8,1609.3,0,6
DEC 21,1651.0,1654.4,1591.4,1626.5,-51.8,1610.4,66,"1,632"
JUN 22,-,-,-,-,-51.8,1619.3,0,8
DEC 22,1600.0,1600.0,1600.0,1600.0,-51.8,1628.2,1,50
JUN 23,-,-,-,-,-51.8,1637.6,0,5
DEC 23,-,-,-,-,-51.8,1646.9,0,2
JUN 24,-,-,-,-,-51.8,1656.4,0,1
DEC 24,-,-,-,-,-51.8,1665.5,0,6
JUN 25,-,-,-,-,-51.8,1674.3,0,0
DEC 25,-,-,-,-,-51.8,1683.4,0,0
Total,,,,,,,"679,722","629,598"
2,0,2,0,0,3,1,2
