month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1656.6,1666.5,1635.0,1636.5,-17.7,1641.4,47,104
APR 20,1649.3,1671.8,1632.4,1634.9,-18.0,1642.3,"414,656","362,081"
MAY 20,1651.7,1672.8,1635.8,1640.0,-17.9,1644.1,236,554
JUN 20,1652.4,1674.7,1635.7,1638.1,-17.9,1645.4,"95,762","163,242"
AUG 20,1659.3,1677.0,1639.0,1643.5,-18.0,1647.8,"16,039","41,868"
OCT 20,1668.7,1678.4,1642.0,1642.0,-17.9,1649.4,990,"11,658"
DEC 20,1657.9,1677.6,1641.7,1644.5,-18.2,1650.8,"4,212","35,572"
FEB 21,1668.3,1670.7,1650.0,1650.0,-18.3,1652.5,588,"11,922"
APR 21,1670.0,1670.0,1653.1,1653.1,-18.3,1654.1,29,"2,128"
JUN 21,1676.8,1676.8,1676.8,1676.8,-18.3,1655.7,3,"2,582"
AUG 21,-,-,-,-,-18.3,1658.3,0,49
OCT 21,-,-,-,-,-18.3,1661.1,0,6
DEC 21,1656.1,1656.1,1656.1,1656.1,-18.3,1662.2,20,"1,636"
JUN 22,-,-,-,-,-18.3,1671.1,4,4
DEC 22,-,-,-,-,-18.3,1680.0,6,50
JUN 23,-,-,-,-,-18.3,1689.4,0,5
DEC 23,-,-,-,-,-18.3,1698.7,0,2
JUN 24,-,-,-,-,-18.3,1708.2,0,1
DEC 24,-,-,-,-,-18.3,1717.3,0,6
JUN 25,-,-,-,-,-18.3,1726.1,0,0
DEC 25,-,-,-,-,-18.3,1735.2,0,0
Total,,,,,,,"532,592","633,470"
2,0,2,0,0,3,1,1
