month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1505.3,1556.5,1490.2,1556.5,+83.0,1567.0,51,261
APR 20,1505.0,1569.3,1484.6,1560.5,+83.0,1567.6,"363,415","205,056"
MAY 20,1509.4,1572.2,1488.0,1564.6,+83.7,1570.2,"1,297",629
JUN 20,1508.4,1574.8,1489.4,1566.4,+84.6,1572.7,"99,654","233,548"
AUG 20,1512.7,1579.2,1496.9,1570.7,+85.9,1577.1,"10,036","47,239"
OCT 20,1501.1,1576.7,1498.1,1571.0,+86.2,1579.5,"1,325","11,916"
DEC 20,1520.0,1583.7,1498.9,1574.0,+86.3,1581.4,"3,143","36,499"
FEB 21,1504.2,1584.6,1502.3,1576.4,+86.9,1583.4,164,"11,323"
APR 21,1514.6,1572.8,1502.6,1572.8,+86.9,1585.0,161,"2,196"
JUN 21,1561.9,1575.4,1561.9,1575.4,+86.9,1586.4,20,"2,534"
AUG 21,-,-,-,-,+86.9,1588.3,6,57
OCT 21,-,-,-,-,+86.9,1590.4,0,7
DEC 21,-,-,-,-,+86.9,1590.9,13,"1,695"
JUN 22,1560.0,1562.0,1560.0,1562.0,+86.9,1599.8,2,11
DEC 22,-,1595.1,-,1595.1,+86.9,1608.7,0,45
JUN 23,-,-,-,-,+86.9,1618.1,0,5
DEC 23,1600.0,1600.0,1600.0,1600.0,+86.9,1627.4,1,2
JUN 24,-,1550.1,-,1550.1,+86.9,1636.9,0,1
DEC 24,-,-,-,-,+86.9,1646.0,0,6
JUN 25,-,-,-,-,+86.9,1654.8,0,0
DEC 25,-,-,-,-,+86.9,1663.9,0,0
Total,,,,,,,"479,288","553,030"
2,0,2,0,0,3,2,3
