month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1524.6,1524.6,1504.7,1508.6,-7.1,1512.5,"1,815","1,101"
SEP 19,1524.3,1528.3,1504.8,1513.0,-7.6,1514.1,"1,253","3,631"
OCT 19,1527.9,1532.1,1508.0,1517.8,-7.6,1517.5,"10,224","50,107"
DEC 19,1533.9,1538.6,1513.9,1523.6,-7.6,1523.6,"323,657","452,902"
FEB 20,1538.3,1543.3,1520.8,1530.7,-7.8,1529.4,"3,213","45,235"
APR 20,1543.4,1543.4,1525.5,1534.5,-7.8,1534.3,957,"25,132"
JUN 20,1538.5,1540.0,1530.0,1538.0,-7.7,1538.2,408,"21,085"
AUG 20,1554.9,1555.1,1541.4,1541.4,-7.7,1542.1,4,"2,386"
OCT 20,-,-,-,-,-7.6,1545.8,180,277
DEC 20,1557.4,1557.7,1541.3,1550.1,-7.5,1549.2,163,"2,774"
FEB 21,-,-,-,-,-7.5,1552.9,0,27
APR 21,-,-,-,-,-7.5,1556.2,0,0
JUN 21,-,-,-,-,-7.5,1559.4,0,721
DEC 21,-,-,-,-,-7.5,1570.0,0,449
JUN 22,-,-,-,-,-7.5,1580.7,0,6
DEC 22,-,-,-,-,-7.5,1591.4,0,40
JUN 23,-,-,-,-,-7.5,1601.6,0,5
DEC 23,-,-,-,-,-7.5,1612.5,0,2
JUN 24,-,-,-,-,-7.5,1624.9,0,1
DEC 24,-,-,-,-,-7.5,1635.4,0,3
JUN 25,-,-,-,-,-7.5,1646.5,0,1
Total,,,,,,,"341,874","605,885"
2,0,1,9,0,8,1,6
