month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1483.5,1483.5,1483.5,1483.5,+5.4,1484.0,14,275
APR 20,1471.6,1519.4,1457.5,1501.1,+5.3,1484.6,"253,823","214,763"
MAY 20,1476.1,1520.7,1458.0,1499.0,+5.2,1486.5,"1,120",409
JUN 20,1474.7,1522.5,1460.9,1504.3,+5.8,1488.1,"45,328","225,803"
AUG 20,1466.3,1525.4,1465.0,1503.0,+6.1,1491.2,"6,874","46,564"
OCT 20,1491.4,1524.0,1491.4,1493.5,+6.0,1493.3,768,"11,749"
DEC 20,1468.0,1530.0,1468.0,1509.1,+5.7,1495.1,"3,759","35,693"
FEB 21,1523.7,1527.2,1496.3,1496.3,+4.8,1496.5,577,"11,492"
APR 21,1515.8,1515.8,1515.8,1515.8,+4.5,1498.1,206,"2,211"
JUN 21,-,-,-,-,+4.2,1499.5,406,"2,398"
AUG 21,-,-,-,-,+4.2,1501.4,9,50
OCT 21,-,-,-,-,+4.2,1503.5,0,7
DEC 21,1524.8,1524.8,1524.8,1524.8,+3.9,1504.0,16,"1,694"
JUN 22,1518.6,1520.4,1518.6,1520.4,+3.9,1512.9,2,11
DEC 22,-,-,-,-,+3.9,1521.8,0,45
JUN 23,-,-,-,-,+3.9,1531.2,0,5
DEC 23,-,-,-,-,+3.9,1540.5,0,2
JUN 24,-,-,-,-,+3.9,1550.0,0,1
DEC 24,-,-,-,-,+3.9,1559.1,0,6
JUN 25,-,-,-,-,+3.9,1567.9,0,0
DEC 25,-,-,-,-,+3.9,1577.0,0,0
Total,,,,,,,"312,902","553,178"
2,0,2,0,0,3,2,0
