month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1553.6,1566.6,1551.6,1565.6,+7.3,1565.1,110,"2,383"
MAR 20,1556.8,1568.9,1553.5,1567.3,+7.1,1567.2,"1,482","3,088"
APR 20,1560.0,1571.9,1556.0,1570.2,+7.2,1570.0,"229,749","476,346"
JUN 20,1564.5,1577.6,1562.0,1576.4,+7.1,1575.8,"3,259","86,945"
AUG 20,1570.8,1582.1,1568.7,1582.0,+7.1,1581.4,"2,576","31,891"
OCT 20,1586.7,1586.7,1586.4,1586.4,+7.0,1586.6,712,"8,720"
DEC 20,1580.7,1592.4,1579.1,1592.0,+7.0,1591.7,"1,307","31,660"
FEB 21,1583.4,1596.8,1583.0,1596.8,+7.1,1596.7,302,"5,876"
APR 21,-,-,-,-,+7.2,1601.2,69,625
JUN 21,-,-,-,-,+7.3,1605.3,39,"1,983"
AUG 21,-,-,-,-,+7.3,1609.5,0,3
OCT 21,-,-,-,-,+7.3,1613.4,0,0
DEC 21,-,-,-,-,+7.3,1617.4,0,807
JUN 22,-,-,-,-,+7.3,1626.3,0,4
DEC 22,-,-,-,-,+7.3,1635.2,0,49
JUN 23,-,-,-,-,+7.3,1644.6,0,5
DEC 23,-,-,-,-,+7.3,1653.9,0,2
JUN 24,-,-,-,-,+7.3,1663.4,0,1
DEC 24,-,-,-,-,+7.3,1672.5,0,3
JUN 25,-,-,-,-,+7.3,1681.3,0,1
DEC 25,-,-,-,-,+7.3,1690.4,0,0
Total,,,,,,,"239,605","650,392"
2,0,2,0,0,2,0,6
