month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1553.2,1560.7,1547.7,1555.2,+7.4,1557.8,"1,305","2,782"
MAR 20,1553.2,1563.4,1548.4,1557.5,+7.4,1560.1,"1,519","3,099"
APR 20,1556.1,1566.2,1551.1,1559.7,+7.3,1562.8,"306,809","482,169"
JUN 20,1563.4,1571.7,1556.9,1566.4,+7.3,1568.7,"10,801","85,552"
AUG 20,1569.4,1575.3,1564.0,1572.4,+7.3,1574.3,"2,120","31,753"
OCT 20,1574.9,1581.1,1572.9,1577.9,+7.3,1579.6,275,"8,815"
DEC 20,1579.4,1587.0,1573.0,1582.4,+7.2,1584.7,"2,046","30,900"
FEB 21,1584.5,1590.1,1578.5,1589.3,+7.1,1589.6,853,"6,018"
APR 21,-,-,-,-,+7.2,1594.0,0,625
JUN 21,-,-,-,-,+7.2,1598.0,0,"1,983"
AUG 21,-,-,-,-,+7.2,1602.2,0,3
OCT 21,-,-,-,-,+7.2,1606.1,0,0
DEC 21,1604.5,1604.5,1604.5,1604.5,+7.2,1610.1,2,808
JUN 22,-,-,-,-,+7.2,1619.0,0,4
DEC 22,-,-,-,-,+7.2,1627.9,0,49
JUN 23,-,-,-,-,+7.2,1637.3,0,5
DEC 23,-,-,-,-,+7.2,1646.6,0,2
JUN 24,-,-,-,-,+7.2,1656.1,0,1
DEC 24,-,-,-,-,+7.2,1665.2,0,3
JUN 25,-,-,-,-,+7.2,1674.0,0,1
DEC 25,-,-,-,-,+7.2,1683.1,0,0
Total,,,,,,,"325,730","654,572"
2,0,2,0,0,2,0,5
