month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1592.7,1685.5,1592.7,1657.5,+93.2,1660.2,442,31
APR 20,1563.8,1698.0,1560.5,1669.0,+93.2,1660.8,"419,830","195,604"
MAY 20,1564.6,1692.7,1564.6,1664.0,+93.8,1664.0,"2,644",862
JUN 20,1566.3,1693.5,1566.3,1667.5,+90.6,1663.3,"177,047","249,734"
AUG 20,1576.6,1694.9,1576.6,1665.6,+86.0,1663.1,"16,272","48,408"
OCT 20,1583.9,1685.3,1582.9,1661.4,+83.6,1663.1,"2,989","11,968"
DEC 20,1578.0,1691.4,1578.0,1664.0,+81.6,1663.0,"9,558","36,712"
FEB 21,1631.2,1673.0,1631.2,1671.0,+80.9,1664.3,460,"11,329"
APR 21,1594.6,1653.5,1594.6,1650.9,+80.9,1665.9,152,"2,220"
JUN 21,1595.5,1672.6,1595.5,1662.8,+80.9,1667.3,121,"2,522"
AUG 21,-,-,-,-,+80.9,1669.2,30,62
OCT 21,-,-,-,-,+80.9,1671.3,4,7
DEC 21,1620.0,1700.2,1615.0,1673.3,+80.9,1671.8,22,"1,696"
JUN 22,-,-,-,-,+80.9,1680.7,5,13
DEC 22,1675.0,1675.0,1675.0,1675.0,+80.9,1689.6,1,45
JUN 23,-,-,-,-,+80.9,1699.0,0,5
DEC 23,-,-,-,-,+80.9,1708.3,0,2
JUN 24,-,-,-,-,+80.9,1717.8,0,1
DEC 24,-,-,-,-,+80.9,1726.9,0,6
JUN 25,-,-,-,-,+80.9,1735.7,0,0
DEC 25,-,-,-,-,+80.9,1744.8,0,0
Total,,,,,,,"629,577","561,227"
2,0,2,0,0,3,2,4
