month,open,high,low,last,change,settle,volume,openInterest
JAN 20,1546.7,1546.7,1534.9,1544.8,-6.0,1542.4,32,30
FEB 20,1548.6,1549.5,1536.4,1547.0,-6.0,1544.6,"350,380","433,768"
MAR 20,1552.1,1552.1,1539.6,1550.8,-5.7,1548.0,"1,794",736
APR 20,1555.4,1555.6,1542.8,1553.2,-6.1,1550.9,"53,206","234,500"
JUN 20,1560.1,1561.4,1548.4,1558.9,-6.2,1556.5,"5,899","69,776"
AUG 20,1565.0,1565.0,1554.1,1564.0,-6.2,1561.8,"1,241","22,333"
OCT 20,1561.4,1568.7,1561.4,1568.7,-6.2,1566.6,64,"7,554"
DEC 20,1573.2,1573.9,1563.4,1573.9,-6.3,1571.2,"1,756","19,361"
FEB 21,1578.3,1578.3,1569.5,1569.7,-6.3,1575.6,24,"4,576"
APR 21,-,-,-,-,-6.2,1579.6,0,530
JUN 21,-,-,-,-,-6.2,1583.3,30,"1,772"
AUG 21,-,-,-,-,-6.2,1587.5,0,1
OCT 21,-,-,-,-,-6.2,1591.4,0,0
DEC 21,1593.1,1596.6,1591.1,1596.6,-6.2,1595.4,12,805
JUN 22,-,-,-,-,-6.2,1604.3,0,4
DEC 22,-,-,-,-,-6.2,1613.2,0,47
JUN 23,-,-,-,-,-6.2,1622.6,0,5
DEC 23,-,-,-,-,-6.2,1631.9,0,2
JUN 24,-,-,-,-,-6.2,1641.4,0,1
DEC 24,-,-,-,-,-6.2,1650.5,0,3
JUN 25,-,-,-,-,-6.2,1659.3,0,1
DEC 25,-,-,-,-,-6.2,1668.4,0,0
Total,,,,,,,"414,438","795,805"
2,0,2,0,0,1,1,4
