month,open,high,low,last,change,settle,volume,openInterest
JLY 20,1.12550,1.13050,1.12260,1.12415,-.00180,1.12300,"1,393","10,991"
AUG 20,1.12635,1.13125,1.12350,1.12500,-.00180,1.12385,222,"1,240"
SEP 20,1.12675,1.13205,1.12410,1.12565,-.00180,1.12455,"168,184","567,095"
OCT 20,-,1.13250,1.12545,1.12640,-.00180,1.12545,0,0
DEC 20,1.12915,1.13425,1.12650,1.12795,-.00185,1.12680,778,"3,188"
MAR 21,1.13310,1.13695,1.12935,1.13070,-.00185,1.12960,16,908
JUN 21,-,1.13840,1.13220,1.13260,-.00180,1.13195,0,853
SEP 21,-,1.14040,1.13465,1.13495,-.00160,1.13430,8,241
DEC 21,-,-,1.13740,1.13740,-.00175,1.13685,0,328
MAR 22,-,-,-,-,-.00170,1.13935,0,1
JUN 22,-,-,-,-,-.00170,1.14185,0,0
SEP 22,-,-,-,-,-.00160,1.14500,0,0
DEC 22,-,-,-,-,-.00145,1.14810,0,0
MAR 23,-,-,-,-,-.00135,1.15095,0,0
JUN 23,-,-,-,-,-.00120,1.15430,0,0
SEP 23,-,-,-,-,-.00110,1.15740,0,0
DEC 23,-,-,-,-,-.00095,1.16050,0,0
MAR 24,-,-,-,-,-.00085,1.16360,0,0
JUN 24,-,-,-,-,-.00070,1.16670,0,0
SEP 24,-,-,-,-,-.00060,1.16980,0,0
DEC 24,-,-,-,-,-.00045,1.17290,0,0
MAR 25,-,-,-,-,-.00030,1.17600,0,0
JUN 25,-,-,-,-,-.00020,1.17910,0,0
Total,,,,,,,"170,601","584,845"
2,0,2,0,0,7,0,2
