month,open,high,low,last,change,settle,volume,openInterest
JAN 21,1.23380,1.23460,1.22480,1.22790,-.00415,1.22700,371,"2,205"
FEB 21,1.23495,1.23535,1.22545,1.22865,-.00415,1.22775,137,918
MAR 21,1.23445,1.23620,1.22620,1.22880,-.00415,1.22850,"160,697","665,737"
APR 21,-,1.23625,1.22810,1.23625,-.00410,1.22950,0,16
JUN 21,1.23800,1.23865,1.22870,1.23115,-.00415,1.23100,603,"1,469"
SEP 21,-,1.24060,1.23155,1.24060,-.00415,1.23350,0,"1,241"
DEC 21,1.23730,1.24270,1.23395,1.23700,-.00410,1.23610,7,"1,744"
MAR 22,-,1.24515,1.23690,1.24515,-.00405,1.23905,4,95
JUN 22,-,-,1.24575,1.24575,-.00420,1.24190,0,189
SEP 22,-,-,1.24790,1.24790,-.00430,1.24485,0,12
DEC 22,-,-,-,-,-.00435,1.24760,0,0
MAR 23,-,-,-,-,-.00430,1.25110,0,0
JUN 23,-,-,-,-,-.00415,1.25560,0,0
SEP 23,-,-,-,-,-.00400,1.25975,0,0
DEC 23,-,-,-,-,-.00385,1.26395,0,0
MAR 24,-,-,-,-,-.00375,1.26810,0,0
JUN 24,-,-,-,-,-.00360,1.27230,0,0
SEP 24,-,-,-,-,-.00345,1.27645,0,0
DEC 24,-,-,-,-,-.00330,1.28065,0,0
MAR 25,-,-,-,-,-.00320,1.28480,0,0
JUN 25,-,-,-,-,-.00300,1.28900,0,0
SEP 25,-,-,-,-,-.00290,1.29315,0,0
DEC 25,-,-,-,-,-.00275,1.29735,0,0
Total,,,,,,,"161,819","673,626"
2,0,2,1,0,1,0,7
