month,open,high,low,last,change,settle,volume,openInterest
FEB 21,1.21720,1.21880,1.21220,1.21475,-.00295,1.21440,282,"1,055"
MAR 21,1.21830,1.21970,1.21290,1.21550,-.00295,1.21515,"156,270","671,534"
APR 21,1.22025,1.22055,1.21400,1.21690,-.00295,1.21615,90,282
MAY 21,-,1.22065,1.21540,1.22065,-.00295,1.21690,0,0
JUN 21,1.22070,1.22205,1.21540,1.21810,-.00295,1.21760,392,"2,132"
SEP 21,1.22050,1.22440,1.21805,1.21855,-.00290,1.22010,7,"1,215"
DEC 21,1.22635,1.22655,1.22095,1.22120,-.00295,1.22250,10,"1,840"
MAR 22,1.22615,1.22860,1.22355,1.22565,-.00295,1.22545,2,119
JUN 22,-,-,1.23055,1.23055,-.00280,1.22830,0,205
SEP 22,-,-,-,-,-.00275,1.23120,0,27
DEC 22,-,-,-,-,-.00275,1.23390,0,17
MAR 23,-,-,-,-,-.00275,1.23705,0,0
JUN 23,-,-,-,-,-.00285,1.24135,0,0
SEP 23,-,-,-,-,-.00285,1.24540,0,0
DEC 23,-,-,-,-,-.00290,1.24940,0,0
MAR 24,-,-,-,-,-.00295,1.25340,0,0
JUN 24,-,-,-,-,-.00305,1.25740,0,0
SEP 24,-,-,-,-,-.00305,1.26145,0,0
DEC 24,-,-,-,-,-.00310,1.26545,0,0
MAR 25,-,-,-,-,-.00315,1.26945,0,0
JUN 25,-,-,-,-,-.00320,1.27350,0,0
SEP 25,-,-,-,-,-.00325,1.27750,0,0
DEC 25,-,-,-,-,-.00330,1.28150,0,0
Total,,,,,,,"157,053","678,426"
2,0,2,1,0,1,2,5
