month,open,high,low,last,change,settle,volume,openInterest
FEB 21,1.21490,1.21805,1.21140,1.21655,+.00265,1.21705,293,"1,064"
MAR 21,1.21550,1.21890,1.21205,1.21720,+.00260,1.21775,"164,187","672,669"
APR 21,1.21575,1.21980,1.21315,1.21680,+.00260,1.21875,64,228
MAY 21,-,1.21980,1.21460,1.21980,+.00260,1.21950,0,0
JUN 21,1.21730,1.22130,1.21460,1.21990,+.00260,1.22020,445,"2,066"
SEP 21,1.22330,1.22360,1.21715,1.22250,+.00255,1.22265,53,"1,218"
DEC 21,1.22220,1.22555,1.21950,1.22555,+.00260,1.22510,37,"1,840"
MAR 22,-,1.22850,1.22255,1.22255,+.00260,1.22805,0,120
JUN 22,-,-,-,-,+.00255,1.23085,0,205
SEP 22,-,-,-,-,+.00255,1.23375,0,27
DEC 22,-,-,-,-,+.00250,1.23640,0,17
MAR 23,-,-,-,-,+.00245,1.23950,0,0
JUN 23,-,-,-,-,+.00245,1.24380,0,0
SEP 23,-,-,-,-,+.00240,1.24780,0,0
DEC 23,-,-,-,-,+.00235,1.25175,0,0
MAR 24,-,-,-,-,+.00235,1.25575,0,0
JUN 24,-,-,-,-,+.00235,1.25975,0,0
SEP 24,-,-,-,-,+.00230,1.26375,0,0
DEC 24,-,-,-,-,+.00230,1.26775,0,0
MAR 25,-,-,-,-,+.00225,1.27170,0,0
JUN 25,-,-,-,-,+.00220,1.27570,0,0
SEP 25,-,-,-,-,+.00220,1.27970,0,0
DEC 25,-,-,-,-,+.00220,1.28370,0,0
Total,,,,,,,"165,079","679,454"
2,0,2,1,0,1,2,6
